,height,gender
2251,1.84082111775642,F
2252,1.43589559034444,M
2253,2.04948685612125,M
2254,1.71331823323884,F
2255,0.748746595578268,M
2256,1.71863895468414,M
2257,1.73456928518369,M
2258,0.777416496304795,F
2259,1.60936865918338,F
2260,1.74626373284263,F
2261,1.82742668494095,M
2262,1.69906404513167,F
2263,1.58379384870641,M
2264,2.03625964582336,M
2265,1.77051452016988,F
2266,1.69292357975491,F
2267,1.08656711201183,F
2268,1.56944004725665,F
2269,1.63511814045353,F
2270,2.05685233420227,M
2271,1.70530385729644,M
2272,1.58204939984716,F
2273,1.89151149583049,M
2274,1.76609552562004,F
2275,1.7213576450864,F
2276,1.82404859949784,M
2277,1.84604280120693,M
2278,1.49277022853494,F
2279,1.68774032927547,M
2280,1.51385058322921,F
2281,2.14318192327195,M
2282,1.77475828572642,F
2283,1.52154128061375,F
2284,1.61579951914027,M
2285,1.70272585749502,F
2286,1.99408684798982,M
2287,2.02242960956273,M
2288,1.3531318729111,M
2289,1.35683953994885,M
2290,1.5909829309443,F
2291,1.60269366620229,M
2292,1.69675977490842,M
2293,1.74532500314343,F
2294,1.83709869026218,F
2295,1.29637741926126,M
2296,1.66034360988997,F
2297,1.68540628659539,M
2298,1.66939844636707,F
2299,1.53805838126521,F
2300,1.74860023739748,M
2301,1.6798438870348,M
2302,1.9313118895283,M
2303,1.42435206252566,F
2304,0.541970511665568,F
2305,1.63453814523461,M
2306,1.55823609391227,F
2307,2.02886729438324,M
2308,1.85288306409207,M
2309,1.66428896682337,M
2310,1.11500159744173,M
2311,1.62646057712846,M
2312,1.79056017734077,M
2313,1.94354123671073,M
2314,1.63048408402233,F
2315,1.50611396611203,F
2316,1.63879729914479,M
2317,1.5837416122058,M
2318,1.80240907807025,M
2319,0.61004011775367,M
2320,1.14744113874622,M
2321,1.81946535010356,M
2322,1.6284521422931,F
2323,1.71967129791155,F
2324,1.9978646570351,M
2325,1.69800831197689,F
2326,1.74399473987901,M
2327,1.88221024753068,F
2328,1.63634276989302,F
2329,1.70825854426948,F
2330,1.74785459827399,F
2331,1.57225563021624,F
2332,1.85249296674738,F
2333,1.80954911732974,M
2334,1.95036305116955,M
2335,1.77421360501214,M
2336,2.13934991380253,M
2337,1.84360872199496,M
2338,1.78456327296634,M
2339,1.64956251790281,F
2340,1.65970431239644,M
2341,1.84503229027614,M
2342,1.61792750947351,F
2343,1.85586672239006,M
2344,1.83271096218377,M
2345,1.89043770631622,M
2346,1.5699147393927,F
2347,0.598208101931959,F
2348,1.56498013071009,M
2349,1.89114270881181,F
2350,1.57695410973753,F
2351,1.71897883010097,F
2352,1.61069189728667,M
2353,1.52752636034274,F
2354,1.99705089961644,M
2355,1.59220907324925,M
2356,1.49531725958924,M
2357,1.5137108362513,F
2358,1.88264254609821,F
2359,1.80331356268612,F
2360,1.22473125043325,F
2361,1.88216712400317,M
2362,1.97739621147048,M
2363,1.92428727380466,M
2364,1.6553514395142,F
2365,1.52271623795598,F
2366,1.49269263423048,F
2367,1.6657782133203,F
2368,1.71315039459209,M
2369,0.709506109822541,M
2370,1.6250681977176,F
2371,2.05862808287699,M
2372,1.87456683539785,M
2373,1.66038864204775,F
2374,1.66766582382843,F
2375,2.03353099585511,M
2376,1.76308924678065,M
2377,1.73695896150311,F
2378,1.72737559877025,M
2379,0.856178677175194,M
2380,1.67758914940059,M
2381,1.54881557840345,F
2382,1.81361252055503,F
2383,1.90548836987079,M
2384,1.6865665150473,F
2385,1.61034826678224,F
2386,1.97328967429901,M
2387,1.83918404018041,F
2388,1.63062855541939,F
2389,1.7144948698804,M
2390,1.57096652366878,M
2391,1.38780604116619,F
2392,1.5749596530587,F
2393,1.55458851626609,F
2394,1.54126305262435,M
2395,1.07404210674576,M
2396,1.67838471695899,M
2397,1.66311982016778,F
2398,1.68154017025494,F
2399,1.59015200021855,M
2400,1.99956197991019,M
2401,1.63858233396895,F
2402,1.07505133724771,F
2403,0.593364876694977,M
2404,1.79105608813712,M
2405,1.72240073588177,F
2406,1.83142423641402,F
2407,1.71233039581723,M
2408,2.02238518386148,M
2409,1.82780219467822,M
2410,1.74083531908691,F
2411,1.7011320052713,M
2412,2.05269776432715,M
2413,2.01038192328997,M
2414,1.61339075956231,F
2415,0.527711154194549,M
2416,1.56283571567946,F
2417,1.93700386613662,M
2418,1.7320734546464,F
2419,1.6204885059502,F
2420,1.9065853864562,M
2421,1.58081586899097,F
2422,1.742529778881,F
2423,1.71989741008619,M
2424,1.64080756100681,F
2425,1.77490465131855,M
2426,1.76330552025941,F
2427,1.32244291040115,M
2428,1.87342016623238,M
2429,1.58762220167555,F
2430,1.61550238393247,M
2431,1.75250625208547,F
2432,1.72629939521955,M
2433,1.67910843739792,M
2434,1.85170576878591,F
2435,1.73513350852864,F
2436,1.62344147287086,F
2437,1.54283295519268,F
2438,1.80337895664811,F
2439,1.56398056638427,M
2440,1.78419060710504,M
2441,1.97408644518016,M
2442,1.61652266492601,F
2443,1.75869991616364,F
2444,1.73178503257222,F
2445,1.58995636574342,M
2446,1.78468945390088,M
2447,1.73348976556485,M
2448,0.74318498140201,M
2449,1.25102904136293,M
2450,1.85733470458492,M
2451,1.67573364867979,M
2452,1.8388086173567,F
2453,1.57830792483874,M
2454,1.95865348421797,M
2455,1.64715585669631,M
2456,1.64658989262206,M
2457,1.84898149725948,F
2458,1.74050703677498,F
2459,1.50895233754122,M
2460,1.55327684723907,F
2461,1.92074653110467,M
2462,1.62443279069566,F
2463,1.53022180700209,F
2464,1.73854378986041,M
2465,1.18256498174742,F
2466,1.71166022922844,M
2467,1.81915890125917,M
2468,0.816919329110533,M
2469,1.93024354977743,M
2470,1.68425830444321,M
2471,1.45704130555969,F
2472,1.75937132208162,M
2473,1.57605493057003,F
2474,1.67212035926059,M
2475,1.72812811615877,F
2476,1.58752189537731,F
2477,0.93917443905957,M
2478,1.9801281922264,M
2479,1.99945997332425,M
2480,1.79288909267079,M
2481,1.77065468331592,M
2482,1.70546668148403,M
2483,1.77370517146496,M
2484,1.85059519922381,M
2485,1.77843677204801,F
2486,1.56734173200394,M
2487,1.50551809830954,F
2488,1.56001172108552,M
2489,1.62855656431397,F
2490,1.89138212142279,F
2491,1.73582202452322,M
2492,1.69124028476479,F
2493,1.7131725105457,M
2494,1.52919517366699,F
2495,1.83032854737248,M
2496,0.510933843674138,M
2497,1.7233680380483,F
2498,1.6338920830749,F
2499,1.68883842701949,F
2500,1.73470974963318,M
2501,1.7622662195854,F
2502,1.77982708807103,F
2503,1.55157235108021,F
2504,1.96509328282358,M
2505,1.33507478469983,F
2506,1.74829718738521,F
2507,1.64011026701678,F
2508,1.50603573697153,F
2509,1.76497488492863,M
2510,1.62513678328989,F
2511,1.7795068888373,F
2512,1.71319002631387,M
2513,1.65762750429552,F
2514,1.78019508990039,F
2515,1.79509140206264,M
2516,1.88645401445386,M
2517,1.64704422031882,M
2518,1.59997130623894,F
2519,1.86411855391925,F
2520,1.95296594963875,M
2521,1.99117542102467,M
2522,2.00489636741113,M
2523,1.177642010618,M
2524,1.81683198527299,M
2525,1.67150875054436,F
2526,0.592163943685591,F
2527,1.75234375889892,F
2528,1.5784712792669,F
2529,1.69333514496684,F
2530,1.80861646639527,F
2531,2.08412824252155,M
2532,2.05407252036966,M
2533,1.90388464067418,M
2534,1.56032413858517,F
2535,1.70243722241139,F
2536,1.81647201723867,M
2537,1.92129652532749,M
2538,1.58598737785248,M
2539,1.77041566865413,F
2540,1.62954581535087,F
2541,1.96098258064594,M
2542,1.83080454523442,F
2543,1.71383847370744,F
2544,1.63947452781722,M
2545,1.65437039650889,F
2546,1.64854665710851,M
2547,0.895041403593495,F
2548,1.74295927125495,F
2549,0.680579313077033,M
2550,1.85431724679512,M
2551,1.82010424111504,M
2552,0.704969821963459,M
2553,1.94214985119179,M
2554,1.6895958485392,M
2555,0.936872074380517,M
2556,2.07279624778312,M
2557,1.93163363942876,M
2558,1.69855788010173,F
2559,1.82292946275785,M
2560,1.6540769535152,M
2561,1.53755742873483,M
2562,1.96492275504861,M
2563,1.61987717300999,M
2564,1.32006518682465,M
2565,1.78948033498763,M
2566,1.61989696088955,M
2567,1.76106720559973,M
2568,0.772628193954006,M
2569,1.7905743764078,F
2570,1.65453108873077,M
2571,1.75080916748848,F
2572,1.97177365052048,M
2573,1.90186409431044,M
2574,1.29933232278563,M
2575,0.98669496178627,F
2576,1.33655267112188,F
2577,1.7615068686544,F
2578,1.53832926717587,F
2579,1.89693357408978,M
2580,1.04373043403029,M
2581,1.45447282136884,F
2582,1.42168099805713,M
2583,1.7110814311076,M
2584,1.40275581018068,F
2585,1.73982681448106,F
2586,1.362077384023,M
2587,0.762900649802759,F
2588,1.55472056238451,F
2589,0.878832600312307,F
2590,1.56404605638236,F
2591,0.744681477546692,F
2592,1.65844698237047,M
2593,1.69890423480342,M
2594,1.91350741367787,M
2595,1.5657830547425,F
2596,1.48838085468743,M
2597,1.83966369497839,F
2598,1.62350844433531,M
2599,1.24229510431178,M
2600,2.08185865001287,M
2601,1.54919564113638,M
2602,1.88723033743445,M
2603,1.38277000366937,F
2604,0.757009499473497,M
2605,1.67387081072577,F
2606,1.89314872881991,M
2607,1.93696405214723,M
2608,1.80411612618926,M
2609,1.70715732846875,F
2610,0.833403120981529,F
2611,1.5896959091071,F
2612,1.71213307515718,F
2613,1.6211900059445,F
2614,1.71897205275244,M
2615,1.55805687623797,F
2616,1.71221779098542,M
2617,1.49095979472622,F
2618,1.5143483847342,F
2619,1.52738419043605,F
2620,1.68711015871959,F
2621,1.70289622865251,F
2622,1.62156106028706,F
2623,1.81776449151803,M
2624,1.10289436206222,M
2625,1.25438342313282,M
2626,1.74262998851224,M
2627,1.6858610345667,F
2628,1.76143299841788,F
2629,2.01191450357437,M
2630,1.72876892017472,F
2631,1.44546859086648,F
2632,1.78044504924525,F
2633,1.7181035876063,M
2634,1.0529668093659,M
2635,1.54637362041976,F
2636,1.95440236524884,M
2637,1.23082851292565,F
2638,1.66693403395193,F
2639,1.64042468244091,F
2640,2.01374199880999,M
2641,1.75748668725027,F
2642,1.58782755972352,F
2643,0.88924604980275,M
2644,1.59321283539757,F
2645,1.69654304115936,F
2646,1.99260112938937,M
2647,1.84944841235147,M
2648,1.19187046727166,M
2649,2.03995883379438,M
2650,1.79326484407605,F
2651,1.65830326220524,F
2652,1.58768066451885,F
2653,1.65662252275348,F
2654,1.73883483484394,F
2655,1.63264642786027,F
2656,0.589940204983577,M
2657,1.64383676813122,F
2658,0.6261457267683,M
2659,1.62978792157955,F
2660,1.47963202323299,F
2661,1.86406547278144,M
2662,1.22285110573284,F
2663,1.56834381563822,F
2664,1.63801928195171,M
2665,1.90626297332346,M
2666,1.6210445410572,M
2667,1.98575377121277,M
2668,1.60883509171602,F
2669,1.66005937477321,M
2670,1.77865258641496,M
2671,2.01267286991757,M
2672,1.72949032471784,F
2673,0.513560014311224,F
2674,1.60450367335177,F
2675,1.31437976891175,M
2676,1.4700547642096,F
2677,1.74217057341285,M
2678,1.88925795386231,M
2679,1.95534541967791,M
2680,1.67221806301417,F
2681,1.67212506200885,F
2682,0.568685837788507,F
2683,1.84587586351248,M
2684,1.58504384843235,M
2685,1.59674148936693,F
2686,2.0931316123344,M
2687,1.7276211689692,M
2688,1.81417895890494,M
2689,1.55606818817777,F
2690,1.50908701909939,F
2691,1.88333722546286,M
2692,2.09993423579726,M
2693,0.878832600312307,F
2694,1.54585709786532,F
2695,1.59236081284471,F
2696,1.79932840408292,F
2697,1.82861510775983,M
2698,1.54388927419204,F
2699,1.177642010618,M
2700,1.98213902937714,M
2701,1.76695410243238,M
2702,1.62290323248068,M
2703,2.07034080319572,M
2704,1.69499961564612,F
2705,1.93843651139085,M
2706,1.73820881437213,M
2707,1.69541978238065,F
2708,1.84459563035719,F
2709,1.82457099007443,M
2710,1.7008318440523,M
2711,1.7870628917225,M
2712,1.73871119702435,F
2713,1.7312282666564,F
2714,1.64192846262145,F
2715,1.60702570243739,M
2716,1.82170353071571,M
2717,1.84601827862284,F
2718,1.40082947576603,F
2719,1.6826616841786,F
2720,1.29826924134977,M
2721,1.76805659179798,F
2722,1.6200785884168,F
2723,1.586381529551,M
2724,1.91745693774428,M
2725,2.09958055922762,M
2726,1.60070976079996,F
2727,2.00625693683125,M
2728,1.68566642983201,M
2729,0.556521150050685,M
2730,1.6572665154834,M
2731,1.60953251072206,M
2732,1.74102069159271,F
2733,1.65119206433485,F
2734,1.73238373130357,M
2735,0.549249555217102,F
2736,1.45517673964821,F
2737,1.71465538899582,F
2738,1.64452565057738,F
2739,1.74598060287535,M
2740,1.62103662093357,F
2741,2.0770089171594,M
2742,1.7390156911104,F
2743,1.89860833616694,F
2744,2.07869902225211,M
2745,0.652883665403351,M
2746,1.82458091368899,M
2747,1.72787909843028,M
2748,1.82628853455416,M
2749,1.19733832916245,F
2750,1.67964540072717,M
2751,1.58831322395708,F
2752,1.98127986676991,M
2753,1.86147078994099,M
2754,1.19532980211079,M
2755,1.5793231056596,M
2756,1.58029439123783,F
2757,0.745626749005169,M
2758,1.68771267449483,F
2759,1.88338744185166,F
2760,1.34576230612583,M
2761,2.18525370925278,M
2762,1.54492994318848,F
2763,1.55251051565322,F
2764,1.57079362051976,F
2765,1.62248405536304,F
2766,1.90260387221351,M
2767,1.8258183903811,F
2768,1.65397995752282,F
2769,1.66853619993651,M
2770,1.63756309033298,F
2771,1.91788668832742,M
2772,1.61476113037123,M
2773,0.950117571279407,M
2774,0.791283951606601,F
2775,1.71206397116184,F
2776,1.80353110573487,F
2777,1.72105926731601,F
2778,1.90327515453398,M
2779,1.60464803064242,M
2780,0.696739381179214,M
2781,0.759847240988165,M
2782,1.2445225645788,M
2783,1.04634961858392,M
2784,1.61911946012174,F
2785,1.49868119151797,F
2786,1.65774656717158,M
2787,1.45067594479769,M
2788,1.52567681000801,F
2789,1.70430753194854,F
2790,1.38949909736402,M
2791,1.55476068953861,F
2792,1.70595891084522,M
2793,1.93725978350267,M
2794,1.65939244446345,F
2795,1.82946933611233,F
2796,1.78343197150338,M
2797,1.74129290861937,F
2798,1.73491248459022,M
2799,1.99170540366322,M
2800,1.54780872752627,F
2801,1.94282688443654,M
2802,1.83718890713062,M
2803,1.84604430233594,M
2804,1.67195118637756,F
2805,1.8703457087744,F
2806,1.72087223340385,F
2807,1.62740457601612,F
2808,1.76730826707484,F
2809,1.75782499816741,M
2810,0.940565649187192,M
2811,1.74332240631338,F
2812,1.96703922332655,M
2813,1.85846708378522,F
2814,1.69062493348028,F
2815,1.82162211614195,F
2816,1.27505888533778,F
2817,1.43369935126975,M
2818,1.94555350367501,M
2819,1.97142749740742,M
2820,2.06013078857213,M
2821,1.00905379932374,M
2822,0.661954401759431,M
2823,1.23273759102449,M
2824,1.49037830716697,F
2825,1.59490620153713,F
2826,1.71960589378141,M
2827,1.73251802078163,F
2828,1.68299361611716,M
2829,1.96898112408525,M
2830,1.83141685845564,M
2831,1.6194212846458,F
2832,1.51261440307135,F
2833,1.98662306657061,M
2834,2.0401924085109,M
2835,1.50819412934813,F
2836,0.548112162156031,M
2837,1.6386599927675,M
2838,2.136422241378,M
2839,1.90101270758178,M
2840,1.70082926378279,M
2841,1.71615297303069,F
2842,1.82471649935469,M
2843,1.61804233875591,F
2844,1.88697949392251,M
2845,1.64360391208824,M
2846,1.58357022418641,F
2847,1.80475544020617,M
2848,1.98807407871354,M
2849,1.74039586491198,F
2850,1.71771022231703,F
2851,1.61859767516613,F
2852,1.74551128130394,M
2853,1.83183243281096,F
2854,1.65448881445118,M
2855,1.88167609101761,F
2856,1.71512422999367,F
2857,0.680750135099515,M
2858,1.7402721081211,F
2859,1.5554393100929,F
2860,2.04394760838534,M
2861,1.8910126356329,M
2862,1.62714759460366,F
2863,1.64568927912042,F
2864,1.54186419357634,F
2865,1.74360618559876,F
2866,2.08246301792096,M
2867,1.6020766636144,F
2868,1.57635529739782,M
2869,1.63917683163618,M
2870,1.91410436523389,M
2871,2.02120435384568,M
2872,1.77502520381786,M
2873,1.37090468639508,M
2874,1.65776555449702,M
2875,1.85103811301614,F
2876,1.54083096325916,F
2877,1.88156242185148,F
2878,1.70501060517213,F
2879,1.85414392318344,F
2880,0.984612877015024,M
2881,1.45316297467798,M
2882,1.76815432786243,F
2883,0.890689918538556,F
2884,1.63767562452912,F
2885,1.73437489221613,F
2886,1.47241737897275,F
2887,0.759093989618123,F
2888,1.81471746491734,M
2889,1.66765036113093,F
2890,1.7608756073335,F
2891,1.77806075652524,F
2892,1.66868159268051,M
2893,1.45466484836669,M
2894,1.8863305366873,M
2895,1.87100331237412,M
2896,1.83750422075663,M
2897,1.61498668636195,F
2898,1.6948148963813,F
2899,1.65404198914766,M
2900,1.69915736068684,F
2901,1.88191539860563,F
2902,2.12604884571049,M
2903,1.64316393720219,F
2904,1.6979979334628,F
2905,1.67165406891145,F
2906,1.56494889601599,F
2907,0.793298733886331,M
2908,1.67196043730795,F
2909,1.62137838703347,F
2910,1.94903816468234,M
2911,1.48636389838311,F
2912,1.85844838053558,M
2913,1.63411940791677,M
2914,2.04629921007436,M
2915,1.8910126356329,M
2916,2.02118313108117,M
2917,1.79984207670274,F
2918,1.74612379557458,M
2919,1.69978841836564,M
2920,1.9185863904655,M
2921,1.6598843877773,F
2922,1.59172643073687,F
2923,1.65376412574759,M
2924,1.66143468688242,M
2925,1.21145386621356,F
2926,1.72506748555943,F
2927,1.85835181142861,M
2928,2.06676269914024,M
2929,1.60241230505685,M
2930,1.55720063943884,F
2931,1.74120758722522,M
2932,1.7008356593996,F
2933,1.05018779356033,M
2934,1.87072719018906,M
2935,1.71227973608118,F
2936,1.85344596770592,M
2937,1.6411843841779,F
2938,1.66909456336871,M
2939,1.61369049549419,M
2940,1.7153484782846,F
2941,1.78917066697156,M
2942,1.63397075338455,F
2943,1.85579873258248,M
2944,1.69034619611593,M
2945,1.80014327028893,F
2946,1.60185632873327,M
2947,1.72141471243231,F
2948,1.62278295927166,F
2949,1.46789944714401,F
2950,2.1375360229771,M
2951,1.86061672322685,F
2952,1.8557884827101,M
2953,1.64481884456925,M
2954,1.63412911160849,F
2955,1.69792009167371,F
2956,1.820480571483,F
2957,1.64706380584051,M
2958,1.79434549865224,F
2959,1.72092879405245,F
2960,1.86459521006327,M
2961,1.6647229092537,F
2962,1.74719116609389,F
2963,1.56035975804552,F
2964,1.82461420220789,M
2965,1.75581913896459,F
2966,1.80678653053959,M
2967,1.6484242963139,F
2968,1.61300060858295,F
2969,2.01546019394845,M
2970,1.7352012560039,F
2971,1.74432089088256,M
2972,2.04386806029361,M
2973,1.85730760550915,M
2974,1.77783723662142,F
2975,1.66000681076071,M
2976,1.96549525326607,M
2977,1.68195859370753,F
2978,1.64959855899215,F
2979,1.72630126139848,F
2980,1.57214338428565,M
2981,1.05643070302904,F
2982,1.71135211058427,F
2983,1.95473277539784,M
2984,1.73153482237824,M
2985,2.14482974933801,M
2986,1.55295683749277,M
2987,1.60653830032506,M
2988,1.59311434278377,F
2989,1.66195180311419,M
2990,1.56801569350064,F
2991,1.65113016476408,F
2992,1.80884959485848,M
2993,1.81840439386415,M
2994,1.88122651563026,M
2995,0.637329364893958,F
2996,1.93219821152743,M
2997,1.70172403944859,F
2998,1.47457147009706,F
2999,1.55851405080175,F
3000,1.72819766723664,F
3001,1.89497357257642,F
3002,1.71919047199454,F
3003,1.62772944920319,F
3004,1.32518025301397,M
3005,2.07920834776014,M
3006,1.88063913933217,M
3007,1.74918722214793,F
3008,1.71149657838517,M
3009,1.94820050771814,M
3010,1.79903452825205,M
3011,1.2363518641796,F
3012,1.62363438080688,F
3013,0.759672006592155,F
3014,1.90532193328254,M
3015,2.05994164163712,M
3016,1.72957005803631,F
3017,2.02923331686761,M
3018,1.89966706044486,M
3019,1.67950796996539,M
3020,1.88888742207782,F
3021,1.68798959425683,F
3022,1.76182145009635,F
3023,0.666475967736915,M
3024,1.83731113922549,F
3025,1.7347415212443,F
3026,1.94622200851491,M
3027,1.712954113411,M
3028,1.33125060144812,F
3029,1.76566879117243,F
3030,1.91415727827698,M
3031,1.57186393286102,M
3032,1.16134487255476,M
3033,1.67273555784486,M
3034,1.21115465159528,M
3035,1.76425743702025,M
3036,1.6385109023191,F
3037,1.81945525513729,F
3038,1.51629401685363,F
3039,1.74948813082883,F
3040,1.85225710495219,M
3041,1.63211092014099,F
3042,1.73907317747362,F
3043,1.8750402939273,F
3044,1.94038431951776,M
3045,1.40115019836574,F
3046,1.70081149401449,F
3047,1.66801531335805,F
3048,1.72348051857468,M
3049,1.80315162801019,M
3050,1.25635213218629,M
3051,1.48090744158253,M
3052,1.58081586899097,F
3053,1.50588689925229,M
3054,1.58653118093498,F
3055,0.879610481206328,F
3056,1.84969420990331,M
3057,0.568062516627833,M
3058,1.7399365836029,M
3059,1.99218653510325,M
3060,1.72061527756455,M
3061,1.70828200634855,M
3062,1.97859059851617,M
3063,1.90775953471215,F
3064,1.51500184203032,F
3065,1.38111230224008,F
3066,1.77790162412623,M
3067,1.61742262272164,F
3068,1.74695114614442,F
3069,1.57680178256705,F
3070,1.71924200222164,F
3071,1.85474496725947,M
3072,1.59236081284471,F
3073,1.84923837818205,M
3074,0.688420476624742,M
3075,1.65478786475724,F
3076,1.61126536404438,F
3077,1.58795799682848,F
3078,1.40245469496585,F
3079,1.67432053129386,F
3080,1.95098208421677,M
3081,1.67764496312457,F
3082,1.70561527428217,M
3083,1.74607724347152,F
3084,1.60234854193931,F
3085,1.8115678797476,F
3086,1.17112293513492,F
3087,1.64511209073004,F
3088,1.56792075317353,F
3089,1.65905290165999,F
3090,1.71228047609905,F
3091,1.97408644518016,M
3092,1.45935741439462,F
3093,1.85492732079001,F
3094,1.61649578544311,F
3095,1.98511812798679,M
3096,1.74138630803772,M
3097,0.70096652652137,M
3098,0.712400759104639,F
3099,1.34069936675951,F
3100,1.55978742245855,M
3101,1.66877073332435,F
3102,1.47365635784809,F
3103,1.58903006967157,F
3104,1.64350228346884,F
3105,1.6502178476567,F
3106,1.6944382496505,F
3107,1.62966427854262,F
3108,2.04900118361693,M
3109,1.5472173024551,F
3110,1.69503497679583,M
3111,1.55639975344529,F
3112,1.80682088831672,F
3113,1.76815293208586,F
3114,1.02422904549167,F
3115,1.49415846564807,F
3116,1.33655267112188,F
3117,2.05111094112508,M
3118,1.80780790791764,M
3119,1.75066857445578,F
3120,1.68200318354953,F
3121,1.74781676908118,M
3122,2.09099484365433,M
3123,1.33242570539005,F
3124,1.57443066448763,F
3125,1.66663327920251,M
3126,0.79747821833007,M
3127,0.956210629316047,F
3128,1.72494038179344,M
3129,1.76292199362419,M
3130,1.88122651563026,M
3131,1.9342477752003,M
3132,1.6942006031547,M
3133,1.83121737009998,M
3134,1.55498601775616,F
3135,1.79709687051363,F
3136,1.93061007048038,M
3137,1.70306622050703,F
3138,1.73033886173733,M
3139,1.61606820817911,M
3140,1.73547120823062,F
3141,1.80421492616787,F
3142,1.15181998698972,M
3143,1.90360820526257,M
3144,1.87888407435886,M
3145,1.88023058839608,F
3146,1.52366772167152,F
3147,1.73800136283971,M
3148,1.97528140672948,M
3149,1.67252808525227,M
3150,2.03639667027164,M
3151,1.96357730836608,M
3152,1.65639099573018,F
3153,2.02730581497308,M
3154,1.71937931069732,F
3155,1.62646164941834,F
3156,1.66603041538037,F
3157,1.69635525259655,F
3158,1.73775415580021,F
3159,1.86913616263773,F
3160,1.69000294870559,F
3161,1.95789003933314,M
3162,1.58176762077614,M
3163,1.55776076633494,F
3164,1.9340425997274,M
3165,1.83919769529415,F
3166,1.68014726280235,M
3167,1.91948305985425,M
3168,1.52689287096368,F
3169,1.57840550807305,M
3170,1.74985334722273,F
3171,1.82521195190493,M
3172,1.16436917241663,M
3173,1.67706387229264,F
3174,0.545057371025905,F
3175,1.66774036891293,F
3176,1.22480696369894,M
3177,1.86798462509404,M
3178,0.939543212065473,F
3179,1.34438803582452,M
3180,1.46932195872068,M
3181,1.57349845450511,F
3182,1.43832750942087,F
3183,1.44158519478515,F
3184,1.92940270628314,M
3185,1.80247566059261,F
3186,1.92292025266215,M
3187,1.73056460439532,M
3188,1.58923169027548,F
3189,1.59007503241301,F
3190,1.60540113058905,F
3191,1.56895945758275,F
3192,1.90821288750072,M
3193,1.73944160471915,F
3194,1.67953569344245,F
3195,1.53114698582607,M
3196,0.781410367926583,F
3197,0.518307692604139,M
3198,1.70523873379101,F
3199,1.72973752485743,F
3200,1.81809395927511,M
3201,1.84587586351248,M
3202,1.60875257876469,F
3203,1.77010868891864,M
3204,1.67906779139303,F
3205,2.0770089171594,M
3206,1.75910137812445,F
3207,1.85700220842846,F
3208,1.59167064407119,F
3209,1.57648673419608,F
3210,1.56134612956202,F
3211,1.59581794305705,F
3212,1.56140369012719,F
3213,2.02118313108117,M
3214,1.95440236524884,M
3215,0.580072798999026,M
3216,1.38579933159053,M
3217,1.65518539794721,M
3218,1.68988858908415,F
3219,1.87654451791896,F
3220,1.41610464383848,M
3221,1.70294684562832,M
3222,2.02183756129816,M
3223,0.532713413005695,F
3224,1.25911110895686,M
3225,1.71220141550209,M
3226,1.98516131930519,M
3227,1.22097433567978,F
3228,1.6440294166559,F
3229,1.73152497927658,F
3230,1.58676224235678,F
3231,0.73911186424084,M
3232,1.31651891581714,M
3233,1.22097433567978,F
3234,1.70709269362437,F
3235,1.60765279973829,M
3236,1.69037732423205,M
3237,1.89965341414791,M
3238,1.65652343730083,F
3239,1.61547481827438,M
3240,1.60786539402325,F
3241,1.58363031764012,F
3242,1.93123627084156,F
3243,0.585718786111102,M
3244,1.61921239434741,F
3245,1.6751331987634,M
3246,2.04918463581707,M
3247,0.819996032631025,M
3248,1.83101260154508,M
3249,1.81532778641022,F
3250,1.86699821720831,F
3251,1.4842317129951,M
3252,1.84298791042529,M
3253,1.60610247962177,F
3254,1.60806815763935,M
3255,2.0272707371274,M
3256,1.57229688495327,M
3257,1.30010571889579,M
3258,2.08673662533984,M
3259,2.09561387419235,M
3260,1.73656403251888,F
3261,1.29218495753594,F
3262,1.73796017030254,M
3263,1.79695717612228,M
3264,1.9196313539931,M
3265,1.81513900171545,M
3266,1.56925760516897,M
3267,1.7323078631307,F
3268,1.56547995661385,M
3269,1.57463400689885,M
3270,1.39266750006936,F
3271,1.19242631853558,M
3272,1.61861521007357,M
3273,1.86193510701414,F
3274,2.06647413340397,M
3275,1.83301526375581,M
3276,1.77253055581351,M
3277,1.81749038147313,M
3278,1.0668796596583,F
3279,1.53193259222345,F
3280,1.80121369315319,F
3281,1.98354750475846,M
3282,1.64698403164023,M
3283,2.08246301792096,M
3284,0.746739348163828,M
3285,2.03035566799014,M
3286,1.61079688555328,F
3287,1.86941146091185,M
3288,0.793572799535468,F
3289,1.24227886390872,F
3290,1.57002843635189,M
3291,2.09980756582227,M
3292,1.64120041956194,M
3293,1.92784138730919,M
3294,1.53874201650033,F
3295,1.6766727385667,F
3296,1.66275129697378,M
3297,1.68088431928404,F
3298,1.28392481780611,F
3299,1.84890280032996,F
3300,1.77542705074419,M
3301,1.64502995176492,F
3302,2.00533781724064,M
3303,1.88286187481781,M
3304,2.0110614695649,M
3305,1.73340533757233,M
3306,1.99509952732336,M
3307,1.69468970942575,F
3308,0.716271565528587,F
3309,1.64262324247736,F
3310,2.01787233056527,M
3311,1.177642010618,M
3312,0.654552444582805,M
3313,1.79584011656519,M
3314,1.51582367003366,F
3315,1.63240216006525,F
3316,1.62563453289811,M
3317,1.59686135225179,F
3318,1.02791118016466,F
3319,1.57229688495327,M
3320,1.51636527844239,F
3321,1.71298786489288,F
3322,1.82877502252813,M
3323,1.38513803901151,M
3324,1.93610791880398,M
3325,1.73123909993981,F
3326,1.9006796190748,M
3327,1.7431607139844,F
